date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:02	5548/5548	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:28:14%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/gdm-2.png?w=714	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/gdm-2795d.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:03	25964/25964	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:28:34%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1.jpg?w=654	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/qcri-cmyk-e1530695570128-1350d.jpg	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:04	28216/28216	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:28:46%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/bitdefender_masterbrand_logo_positive-2.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/bitdefender_masterbrand_logo_positive-22dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:23	32354/32354	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:28:59%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/google-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/google-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:32	6706/6706	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:25:49%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/polyai-logo-slate-rgb-900px-w-72ppi-1.png?w=900	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/polyai-logo-slate-rgb-900px-w-72ppi-10456.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:33	35967/35967	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:26:08%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/smartcat-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/smartcat-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:34	830/830	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:26:20%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-2.png?w=575	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-23d7b.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:39:53	49099/49099	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:26:32%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/jane-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/jane-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:02	29378/29378	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:21:19%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/nephos.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/nephos2dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:03	13626/13626	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:21:29%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/visagetechnologies.png?w=736	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/visagetechnologies1776.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:04	35904/35904	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:21:41%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/crowdstrike.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/crowdstrike2dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:23	10264/10264	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:21:53%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/cascade.png?w=734	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/cascadee4eb.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:32	25532/25532	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:22:02%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/credo.jpg?w=849	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/credod6a0.jpg	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:33	67454/67454	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:22:13%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/dunavnet.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/dunavnet2dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:34	16147/16147	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:22:21%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-1.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/media-12dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:40:37	106065/106065	U--MCZ	200	updated ('OK')	image/svg+xml	etag:W/%226466d52f-19e51%22	https://s1.wp.com/i/noticons/Noticons.svg	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/i/noticons/Noticons.svg	(from https://s1.wp.com/_static/??-eJx9jtEKgzAMRX/IGITKtoexb3GlK3FpIray3zdOUByyt3vu5YTgZwCvUoIUTBMMPEWSjF5TsgqY3sEo/zS1NRUSihYyO29hHc5vxqDA6rtCKgeAF3c0/lPH8GSNFuP3lx0X6ZHujWtvzl0vjetndXVNhA==&cssminify=yes)
14:40:53	20809/20809	U-----	200	untouched ('')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:22:30%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/genentech.jpeg?w=600	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/genentechaf90.jpg	(from https://sezaiakman75.wordpress.com/sponsors/)
14:41:01	44674/44674	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Aug%202024%2015:22:37%20GMT	https://sezaiakman75.wordpress.com/wp-content/uploads/2024/08/noventiq_logo.png?w=1024	/home/igli/Desktop/winterschool/crawl_wp/sezaiakman75.wordpress.com/wp-content/uploads/2024/08/noventiq_logo2dff.png	(from https://sezaiakman75.wordpress.com/sponsors/)
14:41:03	8203/8203	---M--	200	added ('OK')	image/png	etag:%226466d62e-200b%22	https://s2.wp.com/i/logo/wpcom-gray-white.png	/home/igli/Desktop/winterschool/crawl_wp/s2.wp.com/i/logo/wpcom-gray-white.html	(from https://s2.wp.com/i/logo/wpcom-gray-white.png)
14:41:03	1237/1237	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226466d63b-4d5%22	https://s1.wp.com/wp-content/blog-plugins/marketing-bar/images/wpcom-mark.svg	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/blog-plugins/marketing-bar/images/wpcom-mark.svg	(from https://s1.wp.com/wp-content/blog-plugins/marketing-bar/css/marketing-bar.css?m=1723130507i&cssminify=yes)
14:41:03	17063/17063	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2265301e3e-42a7%22	https://s1.wp.com/wp-content/blog-plugins/marketing-bar/images/jp-app.svg	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/blog-plugins/marketing-bar/images/jp-app.svg	(from https://s1.wp.com/wp-content/blog-plugins/marketing-bar/css/marketing-bar.css?m=1723130507i&cssminify=yes)
14:41:03	154/154	U-----	200	untouched ('OK')	image/svg+xml	etag:%22650e1644-9a%22	https://s1.wp.com/wp-content/blog-plugins/marketing-bar/images/arrow.svg	/home/igli/Desktop/winterschool/crawl_wp/s1.wp.com/wp-content/blog-plugins/marketing-bar/images/arrow.svg	(from https://s1.wp.com/wp-content/blog-plugins/marketing-bar/css/marketing-bar.css?m=1723130507i&cssminify=yes)
